brand,series,models,sales_name,guiding_price,level_id,year,vehicle_type_agg,vehicle_size_agg,production_status_agg,idling_year_agg,vehicle_attributes_agg,chassis_code_agg,produced_year_agg
BEIJING,U5,U5 PLUS,1.5 无级 豪华运动版,7.99,CBG1715C0050,2023,轿车,紧凑型车,在产,—,国产,,2025
BEIJING,U5,U5 PLUS,1.5T 无级 尊贵版,9.19,CBG1715C0020,2021,轿车,紧凑型车,停产,2023,国产,,2021
BEIJING,U5,U5 PLUS,1.5T 无级 旗舰版,10.09,CBG1715C0021,2021,轿车,紧凑型车,停产,2023,国产,,2021
BEIJING,X3,X3,1.5T 手动 星耀版,7.59,CBG1415M0005,2021,SUV,小型车,停产,2024,国产,,2021
BEIJING,X3,X3,1.5T 手动 荣耀版,5.99,CBG1415M0003,2021,SUV,小型车,停产,2024,国产,,2021
BEIJING,X3,X3,1.5T 无级 星耀版,8.79,CBG1415C0005,2021,SUV,小型车,停产,2024,国产,,2021
BEIJING,X3,X3,1.5T 无级 荣耀版,6.99,CBG1415C0003,2021,SUV,小型车,停产,2024,国产,,2021
BEIJING,X3,X3 PLUS,1.5T 手动 荣耀版,6.59,CBG1415M0004,2021,SUV,小型车,停产,2024,国产,,2021
BEIJING,X3,X3 PLUS,1.5T 无级 荣耀版,7.79,CBG1415C0004,2021,SUV,小型车,停产,2024,国产,,2021
BEIJING,X5,X5,1.5T 手动 新智版,9.99,CBG1615M0003,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X5,X5,1.5T 手动 精英版,8.99,CBG1615M0002,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X5,X5,1.5T 手动 进取版,7.99,CBG1615M0001,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X5,X5,1.5T 无级 新智版,10.99,CBG1615C0002,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X5,X5,1.5T 无级 智领版,11.99,CBG1615C0005,2020,SUV,紧凑型车,停产,2021,国产,,2020
BEIJING,X5,X5,1.5T 无级 精英版,9.99,CBG1615C0001,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X7,X7,1.5TD 双离合 乐享版,11.99,CBG1515D0080,2025,SUV,紧凑型车,在产,—,国产,,2025
BEIJING,X7,X7,1.5TD 双离合 优享+PLUS版,12.99,CBG1515D0078,2024,SUV,紧凑型车,在产,—,国产,,2025
BEIJING,X7,X7,1.5TD 双离合 优享+版,11.99,CBG1515D0074,2023,SUV,紧凑型车,在产,—,国产,,2025
BEIJING,X7,X7,1.5TD 双离合 喜享+版,12.49,CBG1515D0077,2023,SUV,紧凑型车,在产,—,国产,,2025
BEIJING,X7,X7,1.5TD 双离合 尊享+版,13.99,CBG1515D0076,2023,SUV,紧凑型车,在产,—,国产,,2025
BEIJING,X7,X7,1.5TD 双离合 惠融版,13.69,CBG1515D0079,2024,SUV,紧凑型车,在产,—,国产,,2025
BEIJING,X7,X7,1.5TD 双离合 致尚版,12.49,CBG1515D0002,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X7,X7,1.5TD 双离合 致潮版,13.49,CBG1515D0003,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X7,X7,1.5TD 双离合 致潮版,13.59,CBG1515D0027,2022,SUV,紧凑型车,停产,2023,国产,,2021
BEIJING,X7,X7,1.5TD 双离合 致胜版,14.59,CBG1515D0028,2022,SUV,紧凑型车,停产,2023,国产,,2021
BEIJING,X7,X7,1.5TD 双离合 致领版,14.69,CBG1515D0004,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X7,X7,1.5TD 双离合 致领版,14.99,CBG1515D0029,2022,SUV,紧凑型车,停产,2023,国产,,2021
BEIJING,X7,X7,1.5TD 双离合 致风版,11.49,CBG1515D0001,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X7,X7,1.5TD 双离合 贺岁限量版,12.69,CBG1515D0012,2020,SUV,紧凑型车,停产,2021,国产,,2020
BEIJING,X7,X7,1.5TD 双离合 超享+版,12.99,CBG1515D0075,2023,SUV,紧凑型车,在产,—,国产,,2025
BEIJING,X7,X7,1.5TD 手动 致风版,10.49,CBG1515M0001,2020,SUV,紧凑型车,停产,2023,国产,,2020
BEIJING,X7,X7 PHEV,1.5T 双离合 致潮版,19.49,CBG1515D0010,2020,SUV,紧凑型车,停产,2024,国产,,2020
BEIJING,X7,X7 PHEV,1.5T 双离合 致领版,21.69,CBG1515D0011,2020,SUV,紧凑型车,停产,2024,国产,,2020
BEIJING,X7,X7 PHEV,1.5T 双离合 致风版,18.49,CBG1515D0009,2020,SUV,紧凑型车,停产,2024,国产,,2020
BEIJING,智达,智达X3,1.5 手动 星耀版,6.59,CBS1415M0002,2019,SUV,小型车,停产,2020,国产,,2019
BEIJING,智达,智达X3,1.5 手动 荣耀版,4.99,CBS1415M0001,2019,SUV,小型车,停产,2020,国产,,2019
BEIJING,智达,智达X3,1.5 自动 星耀版,7.59,CBS1415A0002,2019,SUV,小型车,停产,2020,国产,,2019
BEIJING,智达,智达X3,1.5 自动 荣耀版,5.99,CBS1415A0001,2019,SUV,小型车,停产,2020,国产,,2019
BEIJING,智达,智达X3,1.5T 手动 星耀版,7.59,CBS1415M0004,2019,SUV,小型车,停产,2021,国产,,2019
BEIJING,智达,智达X3,1.5T 手动 荣耀版,5.99,CBS1415M0003,2019,SUV,小型车,停产,2021,国产,,2019
BEIJING,智达,智达X3,1.5T 无级 星耀版,8.59,CBS1415C0002,2019,SUV,小型车,停产,2021,国产,,2019
BEIJING,智达,智达X3,1.5T 无级 王者版,9.59,CBS1415C0003,2019,SUV,小型车,停产,2020,国产,,2019
BEIJING,智达,智达X3,1.5T 无级 荣耀版,6.99,CBS1415C0001,2019,SUV,小型车,停产,2021,国产,,2019
BEIJING,智达,智达X3 PLUS,1.5T 手动 荣耀版,6.59,CBG1415M0001,2020,SUV,小型车,停产,2021,国产,,2020
BEIJING,智达,智达X3 PLUS,1.5T 无级 荣耀版,7.59,CBG1415C0001,2020,SUV,小型车,停产,2021,国产,,2020
BEIJING,智道,智道U7,1.5T 手动 新智版,9.29,CBS1315M0009,2019,轿车,中型车,停产,2024,国产,,2019
BEIJING,智道,智道U7,1.5T 手动 精英版,8.79,CBS1315M0008,2019,轿车,中型车,停产,2024,国产,,2019
BEIJING,智道,智道U7,1.5T 手动 进取版,7.99,CBS1315M0007,2019,轿车,中型车,停产,2020,国产,,2019
BEIJING,智道,智道U7,1.5T 无级 新智版,10.99,CBS1315C0010,2019,轿车,中型车,停产,2024,国产,,2019
BEIJING,智道,智道U7,1.5T 无级 智领版,12.29,CBS1315C0011,2019,轿车,中型车,停产,2024,国产,,2019
BEIJING,智道,智道U7,1.5T 无级 精英版,9.99,CBS1315C0009,2019,轿车,中型车,停产,2024,国产,,2019
BEIJING,魔方,魔方,1.5T 双离合 星耀版,14.49,CQE1815D0005,2022,SUV,紧凑型车,停产,2023,国产,,2022
BEIJING,魔方,魔方,1.5T 双离合 白银版,9.99,CQE1815D0001,2022,SUV,紧凑型车,停产,2023,国产,,2022
BEIJING,魔方,魔方,1.5T 双离合 钻石版,13.19,CQE1815D0004,2022,SUV,紧凑型车,停产,2023,国产,,2022
BEIJING,魔方,魔方,1.5T 双离合 铂金版,11.99,CQE1815D0003,2022,SUV,紧凑型车,停产,2023,国产,,2022
BEIJING,魔方,魔方,1.5T 双离合 青春版,9.99,CQE1815D0017,2023,SUV,紧凑型车,在产,—,国产,,2023
BEIJING,魔方,魔方,1.5T 双离合 青春版PLUS,10.99,CQE1815D0023,2024,SUV,紧凑型车,在产,—,国产,,2024
BEIJING,魔方,魔方,1.5T 双离合 魔镜版,15.39,CQE1815D0006,2022,SUV,紧凑型车,停产,2023,国产,,2022
BEIJING,魔方,魔方,1.5T 双离合 黄金版,10.99,CQE1815D0002,2022,SUV,紧凑型车,停产,2023,国产,,2022
DS,DS 4S,DS 4S,1.2THP 手自一体 THP130 睿动版,16.39,CPD0412A0002,2016,轿车,紧凑型车,停产,2017,合资,,2016
DS,DS 4S,DS 4S,1.2THP 手自一体 THP130 进取版,14.99,CPD0412A0001,2016,轿车,紧凑型车,停产,2017,合资,,2016
DS,DS 4S,DS 4S,1.6THP 手自一体 30THP P-Line 运动型,19.59,CPD0416A0009,2018,轿车,紧凑型车,停产,2020,合资,,2017
DS,DS 4S,DS 4S,1.6THP 手自一体 30THP 奢华型,22.99,CPD0416A0010,2018,轿车,紧凑型车,停产,2020,合资,,2017
DS,DS 4S,DS 4S,1.6THP 手自一体 30THP 悦动型,17.19,CPD0416A0007,2018,轿车,紧凑型车,停产,2020,合资,,2017
DS,DS 4S,DS 4S,1.6THP 手自一体 30THP 炫动型,18.79,CPD0416A0008,2018,轿车,紧凑型车,停产,2020,合资,,2017
DS,DS 4S,DS 4S,1.6THP 手自一体 35THP 悦动型,17.19,CPD0416A0023,2018,轿车,紧凑型车,停产,2020,合资,,2018
DS,DS 4S,DS 4S,1.6THP 手自一体 35THP 炫动型,18.79,CPD0416A0024,2018,轿车,紧凑型车,停产,2020,合资,,2018
DS,DS 4S,DS 4S,1.6THP 手自一体 THP160 智享版,18.79,CPD0416A0002,2016,轿车,紧凑型车,停产,2017,合资,,2016
DS,DS 4S,DS 4S,1.6THP 手自一体 THP160 智享科技版,19.99,CPD0416A0003,2016,轿车,紧凑型车,停产,2017,合资,,2016
DS,DS 4S,DS 4S,1.6THP 手自一体 THP160 睿动版,17.19,CPD0416A0001,2016,轿车,紧凑型车,停产,2017,合资,,2016
DS,DS 4S,DS 4S,1.8THP 手自一体 THP200 尊享版,22.99,CPD0418A0002,2016,轿车,紧凑型车,停产,2017,合资,,2016
DS,DS 4S,DS 4S,1.8THP 手自一体 THP200 智享版,20.79,CPD0418A0001,2016,轿车,紧凑型车,停产,2017,合资,,2016
DS,DS 5LS,DS 5LS,1.6T 手自一体 THP160 豪华版,19.99,CPD0216A0002,2014,轿车,中型车,停产,2015,合资,,2013
DS,DS 5LS,DS 5LS,1.6T 手自一体 THP160 雅致版,18.49,CPD0216A0001,2014,轿车,中型车,停产,2015,合资,,2013
DS,DS 5LS,DS 5LS,1.6T 手自一体 THP200 尊享版,24.69,CPD0216A0004,2014,轿车,中型车,停产,2015,合资,,2013
DS,DS 5LS,DS 5LS,1.6T 手自一体 THP200 豪华版,21.69,CPD0216A0003,2014,轿车,中型车,停产,2015,合资,,2013
DS,DS 5LS,DS 5LS,1.6THP 手自一体 30THP P-Line 运动型,19.48,CPD0216A0040,2018,轿车,中型车,停产,2020,合资,,2017
DS,DS 5LS,DS 5LS,1.6THP 手自一体 30THP 奢华型,22.98,CPD0216A0041,2018,轿车,中型车,停产,2020,合资,,2017
DS,DS 5LS,DS 5LS,1.6THP 手自一体 30THP 尊贵型,18.68,CPD0216A0039,2018,轿车,中型车,停产,2020,合资,,2017
DS,DS 5LS,DS 5LS,1.6THP 手自一体 30THP 时尚型,16.88,CPD0216A0038,2018,轿车,中型车,停产,2020,合资,,2017
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP160 60周年限量版,20.58,CPD0216A0020,2015,轿车,中型车,停产,2015,合资,,2015
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP160 基础版,14.98,CPD0216A0013,2015,轿车,中型车,停产,2016,合资,,2015
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP160 舒适版,16.08,CPD0216A0014,2015,轿车,中型车,停产,2016,合资,,2015
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP160 豪华版,19.98,CPD0216A0017,2015,轿车,中型车,停产,2016,合资,,2015
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP160 雅致版,18.68,CPD0216A0016,2015,轿车,中型车,停产,2016,合资,,2015
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP160 风尚版,16.88,CPD0216A0015,2015,轿车,中型车,停产,2016,合资,,2015
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP200 尊享版,24.68,CPD0216A0019,2015,轿车,中型车,停产,2016,合资,,2015
DS,DS 5LS,DS 5LS,1.6THP 手自一体 THP200 豪华版,21.68,CPD0216A0018,2015,轿车,中型车,停产,2016,合资,,2015
DS,DS 5LS,DS 5LS,1.8 手动 VTi140 舒适版,14.69,CPD0218M0001,2014,轿车,中型车,停产,2015,合资,,2013
DS,DS 5LS,DS 5LS,1.8 手自一体 VTi140 舒适版,15.69,CPD0218A0001,2014,轿车,中型车,停产,2015,合资,,2013
DS,DS 5LS,DS 5LS,1.8 手自一体 VTi140 雅致版,17.19,CPD0218A0002,2014,轿车,中型车,停产,2015,合资,,2013
DS,DS 5LS,DS 5LS,1.8THP 手自一体 THP200 尊享版,24.68,CPD0218A0008,2016,轿车,中型车,停产,2017,合资,,2016
DS,DS 5LS,DS 5LS,1.8THP 手自一体 THP200 豪华版,21.68,CPD0218A0007,2016,轿车,中型车,停产,2017,合资,,2016
DS,DS5,DS5,1.6T 手自一体 THP160 卓越版,28.19,CPD0116A0015,2014,轿车,中型车,停产,2017,合资,,2014
DS,DS5,DS5,1.6T 手自一体 THP160 豪华版,24.39,CPD0116A0003,2013,轿车,中型车,停产,2014,合资,,2013
DS,DS5,DS5,1.6T 手自一体 THP160 雅致版,21.99,CPD0116A0001,2013,轿车,中型车,停产,2014,合资,,2013
DS,DS5,DS5,1.6T 手自一体 THP200 尊享版,30.19,CPD0116A0005,2013,轿车,中型车,停产,2014,合资,,2013
DS,DS5,DS5,1.6T 手自一体 THP200 尊享版,30.59,CPD0116A0016,2014,轿车,中型车,停产,2015,合资,,2014
DS,DS5,DS5,1.6T 手自一体 THP200 豪华版,26.09,CPD0116A0004,2013,轿车,中型车,停产,2014,合资,,2013
DS,DS5,DS5,1.6T 手自一体 THP200 雅致版,23.69,CPD0116A0002,2013,轿车,中型车,停产,2014,合资,,2013
DS,DS5,DS5,1.6THP 手自一体 30THP P-Line 运动型,24.39,CPD0116A0029,2018,轿车,中型车,停产,2020,合资,,2017
DS,DS5,DS5,1.6THP 手自一体 THP160 豪华版,24.39,CPD0116A0024,2015,轿车,中型车,停产,2017,合资,,2015
DS,DS5,DS5,1.6THP 手自一体 THP160 雅致版,21.99,CPD0116A0023,2015,轿车,中型车,停产,2017,合资,,2015
DS,DS5,DS5,1.8THP 手自一体 40THP Prestige 尊享型,30.89,CPD0118A0011,2018,轿车,中型车,停产,2020,合资,,2017
DS,DS5,DS5,1.8THP 手自一体 THP200 60周年限量版,27.39,CPD0118A0004,2015,轿车,中型车,停产,2015,合资,,2015
DS,DS5,DS5,1.8THP 手自一体 THP200 尊享版,30.89,CPD0118A0002,2015,轿车,中型车,停产,2017,合资,,2015
DS,DS5,DS5,1.8THP 手自一体 THP200 旗舰版,34.59,CPD0118A0003,2015,轿车,中型车,停产,2017,合资,,2015
DS,DS5,DS5,1.8THP 手自一体 THP200 豪华版,26.39,CPD0118A0001,2015,轿车,中型车,停产,2017,合资,,2015
DS,DS6,DS6,1.6THP 手自一体 30THP P-Line 运动型,23.79,CPD0316A0035,2018,SUV,紧凑型车,停产,2020,合资,,2017
DS,DS6,DS6,1.6THP 手自一体 30THP 奢华型,27.29,CPD0316A0036,2018,SUV,紧凑型车,停产,2020,合资,,2017
DS,DS6,DS6,1.6THP 手自一体 30THP 尊贵型,22.99,CPD0316A0034,2018,SUV,紧凑型车,停产,2020,合资,,2017
DS,DS6,DS6,1.6THP 手自一体 30THP 致尚型,20.69,CPD0316A0033,2018,SUV,紧凑型车,停产,2020,合资,,2017
DS,DS6,DS6,1.6THP 手自一体 35THP P-Line 运动型,23.79,CPD0316A0055,2018,SUV,紧凑型车,停产,2020,合资,,2018
DS,DS6,DS6,1.6THP 手自一体 35THP 奢华型,27.29,CPD0316A0056,2018,SUV,紧凑型车,停产,2020,合资,,2018
DS,DS6,DS6,1.6THP 手自一体 35THP 尊贵型,22.99,CPD0316A0054,2018,SUV,紧凑型车,停产,2020,合资,,2018
DS,DS6,DS6,1.6THP 手自一体 35THP 致尚型,20.69,CPD0316A0053,2018,SUV,紧凑型车,停产,2020,合资,,2018
DS,DS6,DS6,1.6THP 手自一体 THP160 尊享版,27.29,CPD0316A0005,2014,SUV,紧凑型车,停产,2015,合资,,2014
DS,DS6,DS6,1.6THP 手自一体 THP160 智尊版,24.49,CPD0316A0022,2017,SUV,紧凑型车,停产,2017,合资,,2016
DS,DS6,DS6,1.6THP 手自一体 THP160 舒适版,19.39,CPD0316A0001,2014,SUV,紧凑型车,停产,2015,合资,,2014
DS,DS6,DS6,1.6THP 手自一体 THP160 豪华版,22.99,CPD0316A0003,2014,SUV,紧凑型车,停产,2015,合资,,2014
DS,DS6,DS6,1.6THP 手自一体 THP160 限量版,25.98,CPD0316A0031,2017,SUV,紧凑型车,停产,2017,合资,,2017
DS,DS6,DS6,1.6THP 手自一体 THP160 雅致版,20.69,CPD0316A0002,2014,SUV,紧凑型车,停产,2015,合资,,2014
DS,DS6,DS6,1.6THP 手自一体 THP200 尊享版,30.19,CPD0316A0006,2014,SUV,紧凑型车,停产,2017,合资,,2014
DS,DS6,DS6,1.6THP 手自一体 THP200 豪华版,24.99,CPD0316A0004,2014,SUV,紧凑型车,停产,2017,合资,,2014
DS,DS6,DS6,1.8THP 手自一体 THP200 60周年限量版,25.79,CPD0318A0003,2016,SUV,紧凑型车,停产,2015,合资,,2015
DS,DS6,DS6,1.8THP 手自一体 THP200 尊享版,30.19,CPD0318A0002,2016,SUV,紧凑型车,停产,2017,合资,,2015
DS,DS6,DS6,1.8THP 手自一体 THP200 智尊版,26.49,CPD0318A0006,2017,SUV,紧凑型车,停产,2017,合资,,2016
DS,DS6,DS6,1.8THP 手自一体 THP200 豪华版,24.99,CPD0318A0001,2016,SUV,紧凑型车,停产,2017,合资,,2015
DS,DS7,DS7,1.6THP 手自一体 35THP 巴士底广场版,20.89,CPD0516A0001,2018,SUV,紧凑型车,停产,2019,合资,,2018
DS,DS7,DS7,1.6THP 手自一体 35THP 帕西版,22.69,CPD0516A0002,2018,SUV,紧凑型车,停产,2019,合资,,2018
DS,DS7,DS7,1.6THP 手自一体 35THP 帕西版,22.99,CPD0516A0030,2020,SUV,紧凑型车,停产,2023,合资,,2019
DS,DS7,DS7,1.6THP 手自一体 35THP 早春限定版,22.99,CPD0516A0041,2021,SUV,紧凑型车,停产,2022,合资,,2020
DS,DS7,DS7,1.6THP 手自一体 35THP 蒙马特十周年臻藏版,24.99,CPD0516A0055,2022,SUV,紧凑型车,在产,—,合资,,2022
DS,DS7,DS7,1.6THP 手自一体 35THP 蒙马特版,24.99,CPD0516A0031,2020,SUV,紧凑型车,在产,—,合资,,2019
DS,DS7,DS7,1.6THP 手自一体 45THP 卢浮典藏版,32.99,CPD0516A0054,2022,SUV,紧凑型车,在产,—,合资,,2022
DS,DS7,DS7,1.6THP 手自一体 45THP 歌剧院版,30.99,CPD0516A0005,2018,SUV,紧凑型车,停产,2019,合资,,2018
DS,DS7,DS7,1.6THP 手自一体 45THP 歌剧院版,31.99,CPD0516A0034,2020,SUV,紧凑型车,在产,—,合资,,2019
DS,DS7,DS7,1.6THP 手自一体 45THP 运动先锋版,26.99,CPD0516A0007,2018,SUV,紧凑型车,停产,2019,合资,,2018
DS,DS7,DS7,1.6THP 手自一体 45THP 运动版,24.49,CPD0516A0006,2018,SUV,紧凑型车,停产,2019,合资,,2018
DS,DS7,DS7,1.6THP 手自一体 45THP 运动版,27.99,CPD0516A0033,2020,SUV,紧凑型车,停产,2023,合资,,2019
DS,DS7,DS7,1.6THP 手自一体 45THP 里沃利先锋版,26.99,CPD0516A0004,2018,SUV,紧凑型车,停产,2019,合资,,2018
DS,DS7,DS7,1.6THP 手自一体 45THP 里沃利先锐版,24.19,CPD0516A0003,2018,SUV,紧凑型车,停产,2019,合资,,2018
DS,DS7,DS7,1.6THP 手自一体 45THP 里沃利版,27.69,CPD0516A0032,2020,SUV,紧凑型车,停产,2023,合资,,2019
DS,DS9,DS9,1.6T 手自一体 45THP 歌剧院版,33.99,CPD0616A0004,2021,轿车,中型车,停产,2023,合资,,2021
DS,DS9,DS9,1.6T 手自一体 45THP 歌剧院版,34.99,CPD0616A0034,2024,轿车,中型车,停产,2025,合资,,2023
DS,DS9,DS9,1.6T 手自一体 45THP 歌剧院轻享版,30.99,CPD0616A0019,2022,轿车,中型车,停产,2023,合资,,2022
DS,DS9,DS9,1.6T 手自一体 45THP 歌剧院高定版,34.99,CPD0616A0020,2022,轿车,中型车,停产,2023,合资,,2022
DS,DS9,DS9,1.6T 手自一体 45THP 蒙马特版,24.99,CPD0616A0001,2021,轿车,中型车,停产,2023,合资,,2021
DS,DS9,DS9,1.6T 手自一体 45THP 蒙马特进取版,26.99,CPD0616A0002,2021,轿车,中型车,停产,2025,合资,,2021
DS,DS9,DS9,1.6T 手自一体 45THP 里沃利版,29.99,CPD0616A0003,2021,轿车,中型车,停产,2023,合资,,2021
DS,DS9,DS9,1.6T 手自一体 歌剧院版,34.49,CPD0616A0018,2022,轿车,中型车,停产,2023,合资,,2022
DS,DS9,DS9,1.6T 手自一体 蒙马特版,25.49,CPD0616A0015,2022,轿车,中型车,停产,2023,合资,,2022
DS,DS9,DS9,1.6T 手自一体 蒙马特进取版,27.49,CPD0616A0016,2022,轿车,中型车,停产,2023,合资,,2022
DS,DS9,DS9,1.6T 手自一体 里沃利科技版,30.49,CPD0616A0017,2022,轿车,中型车,停产,2023,合资,,2022
DS,DS9,DS9 E·TENSE,1.6T 手自一体 歌剧院版,39.99,CPD0616A0007,2021,轿车,中型车,停产,2025,合资,,2021
DS,DS9,DS9 E·TENSE,1.6T 手自一体 蒙马特进取版,32.99,CPD0616A0005,2021,轿车,中型车,停产,2025,合资,,2021
DS,DS9,DS9 E·TENSE,1.6T 手自一体 里沃利版,35.99,CPD0616A0006,2021,轿车,中型车,停产,2023,合资,,2021
Jeep,大指挥官,大指挥官,2.0T 手自一体 两驱畅享版,27.98,CFJ0420A0001,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 两驱精英版,23.98,CFJ0420A0102,2021,SUV,中型车,停产,2022,合资,K8,2021
Jeep,大指挥官,大指挥官,2.0T 手自一体 两驱精英版,25.98,CFJ0420A0078,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官,2.0T 手自一体 两驱豪华版,25.98,CFJ0420A0103,2021,SUV,中型车,停产,2022,合资,K8,2021
Jeep,大指挥官,大指挥官,2.0T 手自一体 两驱进享版,29.18,CFJ0420A0002,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 两驱领先版,23.98,CFJ0420A0077,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱80周年纪念版,30.58,CFJ0420A0076,2021,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱夜鹰版,29.98,CFJ0420A0081,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱尊享导航版,30.28,CFJ0420A0004,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱尊享版,29.98,CFJ0420A0003,2018,SUV,中型车,停产,2018,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱御享版,40.98,CFJ0420A0008,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱悦享版,28.98,CFJ0420A0009,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱旗舰版,32.98,CFJ0420A0105,2021,SUV,中型车,停产,2022,合资,K8,2021
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱旗舰版,36.98,CFJ0420A0083,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱智享版,33.28,CFJ0420A0006,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱精英增强版,29.98,CFJ0420A0080,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱精英版,28.98,CFJ0420A0079,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱耀享版,35.98,CFJ0420A0007,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱臻享版,30.98,CFJ0420A0005,2018,SUV,中型车,停产,2020,合资,K8,2018
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱豪华版,28.98,CFJ0420A0104,2021,SUV,中型车,停产,2022,合资,K8,2021
Jeep,大指挥官,大指挥官,2.0T 手自一体 四驱豪华版,32.98,CFJ0420A0082,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官PHEV,2.0T 无级,30.98,CFJ0420C0007,2021,SUV,中型车,停产,2022,合资,K8,2021
Jeep,大指挥官,大指挥官PHEV,2.0T 无级 精英版,32.28,CFJ0420C0002,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官PHEV,2.0T 无级 精英版+自动驾驶智慧包,33.68,CFJ0420C0003,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,大指挥官,大指挥官PHEV,2.0T 无级 领先版,30.98,CFJ0420C0001,2020,SUV,中型车,停产,2021,合资,K8,2020
Jeep,指南者,指南者,1.3T 双离合 220T 夜鹰版,17.58,CFJ0313D0011,2019,SUV,紧凑型车,停产,2020,合资,MP,2019
Jeep,指南者,指南者,1.3T 双离合 220T 家享炫酷版,17.58,CFJ0313D0004,2019,SUV,紧凑型车,停产,2020,合资,MP,2019
Jeep,指南者,指南者,1.3T 双离合 220T 家享版,17.58,CFJ0313D0003,2019,SUV,紧凑型车,停产,2020,合资,MP,2019
Jeep,指南者,指南者,1.3T 双离合 220T 悦享版,16.58,CFJ0313D0002,2019,SUV,紧凑型车,停产,2020,合资,MP,2019
Jeep,指南者,指南者,1.3T 双离合 220T 精英版,16.68,CFJ0313D0030,2021,SUV,紧凑型车,停产,2022,合资,MP,2020
Jeep,指南者,指南者,1.3T 双离合 220T 精英版,17.28,CFJ0313D0025,2020,SUV,紧凑型车,停产,2020,合资,MP,2020
Jeep,指南者,指南者,1.3T 双离合 220T 臻享版,18.98,CFJ0313D0005,2019,SUV,紧凑型车,停产,2020,合资,MP,2019
Jeep,指南者,指南者,1.3T 双离合 220T 舒适版,13.98,CFJ0313D0028,2021,SUV,紧凑型车,停产,2022,合资,MP,2020
Jeep,指南者,指南者,1.3T 双离合 220T 舒适版,15.58,CFJ0313D0023,2020,SUV,紧凑型车,停产,2020,合资,MP,2020
Jeep,指南者,指南者,1.3T 双离合 220T 豪华型,17.98,CFJ0313D0031,2021,SUV,紧凑型车,停产,2022,合资,MP,2020
