"vehicle_id","上牌日期","车龄","行驶里程","车辆评分","车辆评级","成交日期","成交价格","业务类型","品牌","车系","车型","城市","是否火烧","是否水泡","是否事故","level_id","力扬指导价格"
165889,2011-08-22,13,24.98,"50",B,2024-12-14,5700,YL,现代,瑞纳,现代 瑞纳-三厢 2010款 1.4 手动 GL 标准型,成都市,否,否,否,CBH0914M0001,"7.39"
165741,2012-08-16,12,14.0,"50",D,2024-12-14,10600,YL,日产,骐达,日产 骐达 2011款 1.6 无级 XL 智能型,合肥市,否,否,否,CDN0616C0002,"12.53"
165461,2007-08-31,17,0.54,"50",C,2024-12-14,10200,YL,标致,"307",标致 307-三厢 2006款 2.0 手自一体 XT 舒适版,合肥市,否,否,否,CSP0120A0010,"17.78"
164172,2013-04-03,11,12.7,"60",C,2024-12-15,9000,YL,现代,瑞纳,现代 瑞纳-三厢 2010款 1.4 自动 GS 舒适型,石家庄市,否,否,否,CBH0914A0001,"8.69"
165837,2012-11-01,12,17.28,"60",C,2024-12-16,7800,YL,大众,宝来,大众 宝来 2012款 1.6 手动 时尚版,北京市,否,否,否,CFV0216M0070,"10.78"
165830,2013-04-02,11,20.33,"60",C,2024-12-14,16100,YL,大众,速腾,大众 速腾 2012款 1.6 手自一体 舒适版,长沙市,否,否,否,CFV0516A0029,"15.08"
165955,2011-07-08,13,9.5,"50",D,2024-12-14,13100,YL,雪铁龙,世嘉,雪铁龙 世嘉-两厢 2011款 2.0 手自一体 博雅型,合肥市,否,否,否,CSX0720A0025,"14.78"
165945,2007-07-09,17,9.97,"50",C,2024-12-14,12000,YL,马自达,马自达6,马自达 马自达6 2006款 2.0 手自一体 超豪华版,合肥市,否,否,否,CMZ0120A0002,"20.98"
165500,2018-01-12,6,11.08,"80",B,2024-12-14,48100,YL,日产,逍客,日产 逍客 2017款 2.0 无级 XV 智享版,重庆市,否,否,否,CDN0820C0133,"15.78"
165748,2015-04-24,9,21.38,"60",D,2024-12-15,34500,YL,丰田,RAV4,丰田 RAV4 2015款 2.5 手自一体 四驱精英版,长沙市,否,否,是,CFT1225A0007,"23.98"
161768,2014-05-07,10,3.83,"80",C,2024-12-14,31000,YL,大众,速腾,大众 速腾 2014款 1.4TSI 双离合 豪华型,重庆市,否,否,否,CFV0514D0030,"16.78"
165466,2016-03-31,8,15.9,"30",D,2024-12-15,7000,YL,启辰,T70,启辰 T70X 2016款 2.0 无级 睿趣运动版,武汉市,否,否,是,CDQ0520C0024,"12.49"
165918,2014-06-19,10,24.4,"60",D,2024-12-15,17000,YL,日产,轩逸,日产 轩逸 2012款 1.6 无级 XL 豪华版,深圳市,否,否,否,CDN0416C0002,"13.5"
165907,2020-04-01,4,2.4,"80",A,2024-12-15,38000,YL,吉利,博越,吉利 博越 2020款 1.8TD 手动 两驱智雅型,昆明市,否,否,否,CGE1618M0017,"9.98"
162854,2015-07-31,9,13.1,"60",B,2024-12-14,5800,YL,标致,"308",标致 308 2014款 1.6 手动 乐享版优尚型,成都市,否,否,否,CDP0416M0015,"10.59"
166010,2009-12-16,15,16.35,"30",C,2024-12-15,5500,YL,丰田,威驰,丰田 威驰 2008款 1.6 自动 GL-i 特别纪念版,广州市,否,否,否,CFT0216A0006,"10.79"
166039,2008-03-13,16,12.7,"60",D,2024-12-15,2800,YL,日产,颐达,日产 颐达 2008款 1.6 自动 JE 智能型,武汉市,否,是,是,CDN0516A0024,"12.68"
166032,2014-12-16,10,9.4,"50",D,2024-12-15,3000,YL,风神,A60,风神 A60 2014款 1.6 自动 豪华型,黄冈市,否,否,是,CDF0316A0013,"9.78"
162318,2015-02-06,9,9.6,"60",C,2024-12-15,26800,YL,丰田,卡罗拉,丰田 卡罗拉 2014款 1.6 无级 GL,抚州市,否,否,否,CFT0716C0005,"11.78"
165713,2010-05-26,14,12.99,"30",D,2024-12-15,2300,YL,日产,骐达,日产 骐达 2008款 1.6 自动 智能型,长沙市,否,否,是,CDN0616A0029,"12.68"
165598,2011-06-03,13,19.0,"50",D,2024-12-15,2400,YL,雪铁龙,世嘉,雪铁龙 世嘉-两厢 2011款 1.6 手自一体 冠军版,长沙市,否,是,是,CSX0716A0047,"12.1"
163187,2011-09-21,13,8.2,"80",B,2024-12-16,3000,YL,风行,景逸,风行 景逸XL 2011款 1.5 序列变速 舒适型,威海市,否,否,否,CDX0515E0001,"6.99"
164461,2014-12-01,10,13.01,"50",D,2024-12-15,29500,YL,日产,骐达,日产 骐达 2011款 1.6 无级 XL 智能型,佛山市,否,否,是,CDN0616C0002,"12.53"
162050,2014-08-06,10,15.76,"60",B,2024-12-15,17000,YL,丰田,花冠,丰田 花冠EX 2013款 1.6 自动 豪华版,佛山市,否,否,否,CFT0616A0022,"11.38"
165277,2010-12-07,14,18.0,"50",C,2024-12-15,5600,YL,大众,宝来,大众 宝来 2011款 1.6 手动 时尚版,昆明市,否,否,否,CFV0216M0060,"10.78"
165611,2012-10-22,12,35.91,"30",D,2024-12-15,7000,YL,日产,逍客,日产 逍客 2012款 2.0 无级 XV 雷 两驱,佛山市,否,是,是,CDN0820C0067,"18.08"
166007,2014-04-22,10,20.9,"50",D,2024-12-15,27000,YL,日产,天籁,日产 天籁 2014款 2.0 无级 XL Upper科技版,湛江市,否,否,是,CDN0320C0045,"19.14"
166146,2007-11-13,17,20.0,"30",D,2024-12-15,1200,YL,丰田,卡罗拉,丰田 卡罗拉 2007款 1.6 手动 GL,海口市,否,是,是,CFT0716M0001,"13.28"
161351,2013-09-18,11,16.3,"30",D,2024-12-15,2000,YL,启辰,D50,启辰 D50 2013款 1.6 手动 豪华版,曲靖市,否,否,是,CDQ0116M0008,"7.58"
160637,2015-02-05,9,18.4,"60",C,2024-12-16,10800,YL,日产,轩逸,日产 轩逸 2012款 1.6 手动 XL 豪华版,青岛市,否,否,否,CDN0416M0018,"12.5"
165878,2011-03-18,13,13.1,"50",D,2024-12-15,3000,YL,大众,捷达,大众 捷达 2011款 1.6 手动 纪念版,红河哈尼族彝族自治州,否,否,否,CFV0116M0172,"8.88"
165861,2010-12-08,14,19.99,"30",D,2024-12-15,3600,YL,日产,骊威,日产 骊威 2010款 1.6 手动 劲悦版 GI 全能型,红河哈尼族彝族自治州,否,否,否,CDN0916M0040,"8.58"
166248,2011-06-22,13,34.0,"30",D,2024-12-15,8500,YL,日产,逍客,日产 逍客 2011款 2.0 无级 XV 雷 两驱,海口市,否,否,是,CDN0820C0050,"18.08"
165650,2012-03-16,12,25.0,"30",D,2024-12-15,1600,YL,日产,阳光,日产 阳光 2011款 1.5 无级 XE 舒适版,海口市,否,否,是,CDN0215C0001,"9.28"
166262,2014-12-17,10,10.0,"30",D,2024-12-15,30700,YL,丰田,卡罗拉,丰田 卡罗拉 2014款 1.6 无级 GL,海口市,否,是,是,CFT0716C0005,"11.78"
166162,2014-09-11,10,9.0,"60",C,2024-12-15,3500,YL,吉利,GX7,吉利 GX7 2014款 1.8 手动 超值版,海口市,否,否,否,CGE0818M0001,"7.99"
165654,2013-04-12,11,33.0,"50",C,2024-12-15,17100,YL,丰田,卡罗拉,丰田 卡罗拉 2013款 1.8 无级 GL-i 至酷特装版,海口市,否,是,否,CFT0718C0031,"15.18"
163742,2014-12-26,10,6.82,"50",C,2024-12-15,5000,YL,标致,"301",标致 301 2014款 1.6 手自一体 舒适版,佛山市,否,否,否,CDP0716A0001,"9.47"
163157,2014-08-27,10,9.0,"50",C,2024-12-15,2200,YL,启辰,R30,启辰 R30 2014款 1.2 手动 优享版,海口市,否,否,否,CDQ0312M0003,"4.59"
165935,2018-03-13,6,8.7,"80",C,2024-12-15,24800,YL,启辰,D60,启辰 D60 2018款 1.6 无级 XL 智联精英版,郑州市,否,否,是,CDQ0816C0002,"9.18"
166145,2019-03-08,5,6.59,"60",B,2024-12-16,53200,YL,大众,高尔夫,大众 高尔夫7 2018款 1.4TSI 双离合 280TSI 旗舰型,西安市,否,是,否,CFV0314D0072,"18.29"
162190,2015-09-14,9,3.58,"60",B,2024-12-16,3500,YL,吉利,金刚,吉利 新金刚 2015款 1.5 手动 超悦型,济南市,否,否,否,CGE1215M0004,"4.59"
165255,2014-04-25,10,6.36,"50",D,2024-12-15,9000,YL,大众,捷达,大众 捷达 2013款 1.6 自动 舒适型,武汉市,否,是,是,CFV0116A0037,"10.83"
162341,2013-01-23,11,10.1,"60",B,2024-12-16,3300,YL,现代,瑞纳,现代 瑞纳-三厢 2010款 1.4 手动 GS 舒适型,烟台市,否,否,否,CBH0914M0002,"7.89"
166230,2017-01-04,7,8.29,"80",C,2024-12-16,23600,YL,大众,宝来,大众 宝来 2016款 1.6 手动 舒适型,西安市,否,否,否,CFV0216M0098,"11.98"
166268,2016-01-13,8,14.0,"50",D,2024-12-15,40500,YL,丰田,RAV4,丰田 RAV4 2015款 2.0 无级 两驱都市版,海口市,否,否,是,CFT1220C0007,"19.38"
164586,2020-01-03,4,4.71,"80",B,2024-12-16,108000,YL,路虎,发现神行,路虎 发现神行 2019款 2.0T 手自一体 240PS PURE版,西安市,否,否,否,CLR0220A0038,"37.48"
165429,2007-07-05,17,16.6,"30",D,2024-12-16,6000,YL,大众,速腾,大众 速腾 2006款 1.6 手自一体 时尚版,石家庄市,否,否,否,CFV0516A0001,"16.28"
166295,2013-06-03,11,8.3,"80",D,2024-12-16,30700,YL,大众,CC,大众 CC 2012款 1.8TSI 双离合 豪华版,威海市,否,否,是,CFV0718D0009,"26.58"
166405,2016-02-01,8,12.6,"80",B,2024-12-16,18200,YL,现代,瑞纳,现代 瑞纳 2014款 1.4 自动 GLS 智能型,烟台市,否,否,否,CBH0914A0078,"8.69"
166326,2012-01-12,12,11.8,"80",B,2024-12-16,26000,YL,大众,迈腾,大众 迈腾 2012款 1.8TSI 双离合 舒适版,石家庄市,否,否,否,CFV0618D0021,"20.98"
166081,2010-06-30,14,15.4,"60",B,2024-12-16,7000,YL,大众,宝来,大众 宝来 2011款 1.6 手自一体 时尚版,威海市,否,否,否,CFV0216A0064,"11.98"
165731,2014-01-07,10,30.0,"60",D,2024-12-15,4200,YL,日产,阳光,日产 阳光 2011款 1.5 手动 XE 舒适版,福州市,否,否,是,CDN0215M0001,"8.28"
163215,2013-05-06,11,6.5,"50",C,2024-12-15,4000,YL,雪铁龙,C2,雪铁龙 C2 2012款 1.4 手动 舒适型,昆明市,否,否,否,CSX0614M0042,"7.18"
166292,2013-06-24,11,17.42,"60",B,2024-12-16,5100,YL,标致,"308",标致 308 2013款 1.6 手自一体 优尚型,长沙市,否,否,否,CDP0416A0005,"11.59"
165621,2004-12-28,20,18.0,"30",D,2024-12-15,1600,YL,夏利,夏利,夏利 夏利N3-两厢 2004款 1.3 手动 基本型,昆明市,否,否,是,CTX0113M0180,"4.98"
158352,2010-01-11,14,10.0,"60",C,2024-12-15,2000,YL,风神,S30,风神 S30 2009款 1.6 手动 尊雅型,昆明市,否,否,否,CDF0216M0002,"7.58"
166344,2012-11-27,12,19.6,"30",D,2024-12-16,19000,YL,大众,速腾,大众 速腾 2012款 1.6 手自一体 舒适版,北京市,否,否,是,CFV0516A0029,"15.08"
166226,2018-06-12,6,43.42,"60",B,2024-12-16,28000,YL,日产,天籁,日产 天籁 2018款 2.0 无级 XL 智进版,北京市,否,否,否,CDN0320C0077,"18.68"
161615,2010-08-04,14,20.0,"50",C,2024-12-15,7000,YL,丰田,威驰,丰田 威驰 2010款 1.6 手动 GL-i,昆明市,否,否,是,CFT0216M0015,"9.99"
166396,2010-08-16,14,34.0,"60",B,2024-12-16,8100,YL,日产,天籁,日产 天籁 2009款 2.0 无级 精英版,烟台市,否,否,否,CDN0320C0008,"18.98"
161994,2015-07-27,9,7.4,"60",C,2024-12-15,4000,YL,标致,"307",标致 307-两厢 2013款 1.6 手动 舒适版,昆明市,否,否,否,CDP0616M0001,"9.68"
164601,2018-04-17,6,18.6,"60",C,2024-12-16,59000,YL,大众,迈腾,大众 迈腾 2018款 1.8TSI 双离合 330TSI 领先型,石家庄市,否,否,否,CFV0618D0092,"21.99"
164602,2011-11-01,13,19.0,"60",B,2024-12-16,11900,YL,现代,索纳塔,现代 第八代索纳塔 2011款 2.0 手自一体 GS 时尚版,石家庄市,否,否,否,CBH0120A0068,"16.69"
164546,2017-11-13,7,11.63,"80",B,2024-12-16,40000,YL,马自达,CX-4,马自达 CX-4 2016款 2.0 手自一体 两驱蓝天品位版,西安市,否,否,否,CMZ0520A0003,"16.98"
166476,2012-10-30,12,11.0,"50",B,2024-12-16,12100,YL,大众,宝来,大众 宝来 2012款 1.6 手自一体 舒适超值版,成都市,否,否,否,CFV0216A0084,"12.65"
166578,2014-05-26,10,7.9,"60",B,2024-12-16,13600,YL,现代,瑞奕,现代 瑞奕 2014款 1.4 自动 GLX 领先型,烟台市,否,否,否,CBH1314A0001,"8.79"
166069,2017-08-11,7,16.3,"60",B,2024-12-16,62500,YL,大众,迈腾,大众 迈腾 2017款 1.8TSI 双离合 330TSI 舒适型,威海市,否,否,否,CFV0618D0083,"20.99"
166623,2012-08-21,12,17.0,"30",D,2024-12-16,5000,YL,雪铁龙,C5,雪铁龙 C5 2012款 2.0 手自一体 尊享型,海口市,否,否,是,CSX0820A0006,"18.99"
165693,2014-01-15,10,21.0,"50",D,2024-12-16,25200,YL,日产,天籁,日产 天籁 2013款 2.0 无级 XL 舒适版,三亚市,否,是,是,CDN0320C0034,"18.58"
166356,2017-10-27,7,19.09,"60",D,2024-12-16,22700,YL,日产,蓝鸟,日产 蓝鸟 2016款 1.6 无级 智酷版,佛山市,否,是,是,CDN0116C0002,"13.19"
166281,2014-01-22,10,10.41,"60",C,2024-12-16,19200,YL,大众,高尔夫,大众 高尔夫6 2012款 1.6 手自一体 舒适版,北京市,否,否,否,CFV0316A0042,"13.88"
165854,2016-06-14,8,10.31,"60",C,2024-12-16,30200,YL,现代,途胜,现代 途胜 2015款 1.6T 双离合 GLS 两驱智能型,北京市,否,否,否,CBH0316D0002,"17.99"
166813,2011-10-10,13,16.0,"60",C,2024-12-16,3800,YL,标致,"408",标致 408 2010款 2.0 手自一体 舒适版,成都市,否,否,否,CSP0420A0001,"14.19"
166807,2008-07-29,16,20.0,"30",D,2024-12-16,1000,YL,丰田,卡罗拉,丰田 卡罗拉 2008款 1.8 手动 GLX-i 特别纪念版,海口市,否,是,是,CFT0718M0013,"15.68"
165673,2020-02-24,4,7.4,"80",D,2024-12-16,68000,YL,日产,奇骏,日产 奇骏 2020款 2.0 无级 XL ITS 两驱舒适版,福州市,否,否,否,CDN1020C0068,"19.93"
166593,2009-01-23,15,51.49,"50",C,2024-12-16,3700,YL,丰田,花冠,丰田 花冠EX 2007款 1.6 手动,成都市,否,否,否,CFT0616M0005,"9.58"
166163,2019-05-20,5,9.1,"80",A,2024-12-16,58500,YL,宝马,"1系",宝马 118i 2019款 1.5T 手自一体 M运动套装,南昌市,否,否,否,CBM0515A0026,"22.99"
166958,2012-02-03,12,14.2,"60",C,2024-12-16,6100,YL,现代,瑞纳,现代 瑞纳-三厢 2010款 1.4 手动 GS 舒适型,成都市,否,否,否,CBH0914M0002,"7.89"
166680,2014-01-06,10,11.44,"50",A,2024-12-16,14300,YL,标致,"3008",标致 3008 2013款 1.6THP 手自一体 至尚版,成都市,否,否,否,CDP0516A0002,"21.47"
165021,2011-12-12,13,14.3,"60",B,2024-12-16,9300,YL,现代,ix35,现代 ix35 2010款 2.0 手自一体 GLS 两驱精英型,南昌市,否,否,否,CBH0720A0004,"19.58"
162992,2017-11-21,7,13.89,"80",B,2024-12-16,50000,YL,大众,迈腾,大众 迈腾 2016款 1.8TSI 双离合 智享舒适型,西安市,否,否,否,CFV0618D0079,"21.28"
167000,2015-01-27,9,15.84,"30",D,2024-12-16,76000,YL,宝马,"5系",宝马 525Li 2014款 2.0T 手自一体 领先型,杭州市,否,否,是,CBM0220A0016,"46.66"
167099,2013-11-27,11,15.52,"30",D,2024-12-16,48500,YL,奥迪,A4,奥迪 A4L 2013款 2.0TFSI 无级 35TFSI 标准型,杭州市,否,否,是,CFA0420C0069,"30.98"
166090,2014-10-16,10,9.12,"30",D,2024-12-16,2000,YL,吉利,远景,吉利 远景 2015款 1.5 手动 进取型,西安市,否,否,否,CGE0615M0002,"5.39"
165146,2005-11-24,19,16.29,"50",D,2024-12-17,3000,YL,现代,索纳塔,现代 索纳塔 2005款 2.0 手动 GLS 舒适型,大连市,否,否,否,CBH0120M0010,"14.18"
165071,2014-12-04,10,2.46,"30",D,2024-12-17,1300,YL,英伦,金刚,英伦 金刚 2014款 1.5 手动 进取型,大连市,否,否,否,CYL0115M0098,"5.38"
166662,2019-06-27,5,3.6,"60",C,2024-12-17,64500,YL,奥迪,Q2,奥迪 Q2L 2018款 1.4TFSI 双离合 35TFSI 上市专享版,深圳市,否,否,否,CFA0814D0002,"22.4"
163619,2014-03-10,10,15.0,"50",C,2024-12-16,7600,YL,现代,瑞纳,现代 瑞纳 2014款 1.4 手动 TOP 顶级型,昆明市,否,否,否,CBH0914M0075,"8.89"
166720,2019-01-04,5,4.66,"60",D,2024-12-16,85200,YL,大众,迈腾,大众 迈腾 2019款 2.0TSI 双离合 330TSI 领先型,重庆市,否,否,否,CFV0620D0076,"21.99"
166918,2013-04-02,11,19.5,"60",D,2024-12-16,24000,YL,大众,CC,大众 CC 2012款 1.8TSI 双离合 尊贵版,长沙市,否,否,否,CFV0718D0007,"25.18"
166865,2015-02-12,9,27.11,"50",D,2024-12-16,10500,YL,日产,阳光,日产 阳光 2014款 1.5 无级 XE 舒适版,长沙市,否,否,否,CDN0215C0022,"8.98"
161606,2015-08-27,9,12.0,"50",D,2024-12-17,20000,YL,大众,速腾,大众 速腾 2015款 1.4TSI 双离合 230TSI 舒适型,海口市,否,否,是,CFV0514D0055,"16.08"
166940,2014-09-15,10,16.14,"60",C,2024-12-17,20400,YL,大众,宝来,大众 宝来 2013款 1.6 手自一体 时尚版,大连市,否,否,否,CFV0216A0085,"11.98"
164707,2015-03-11,9,26.95,"60",D,2024-12-16,5000,YL,比亚迪,M6,比亚迪 M6 2013款 2.4 手动 舒适型,重庆市,否,否,否,CBY0824M0001,"11.39"
165113,2016-12-15,8,9.33,"60",B,2024-12-17,33000,YL,奥迪,捷达,大众 捷达 2017款 1.5 自动 时尚型,大连市,否,否,否,CFV0115A0001,"9.56"
164042,2018-12-19,6,7.5,"60",B,2024-12-17,150000,YL,宝马,"3系",宝马 320Li 2019款 2.0T 手自一体 时尚型,大连市,否,否,否,CBM0120A0244,"32.38"
167011,2020-07-27,4,7.5,"60",B,2024-12-17,60000,YL,奥迪,宝来,大众 宝来传奇 2019款 1.5 手自一体 时尚型(改款),大连市,否,否,否,CFV0215A0056,"10.88"
167094,2010-01-19,14,10.2,"50",C,2024-12-17,12000,YL,大众,高尔夫,大众 高尔夫6 2010款 1.4TSI 双离合 舒适版,杭州市,否,否,否,CFV0314D0002,"14.98"
166841,2016-12-22,8,6.54,"50",D,2024-12-17,16300,YL,日产,轩逸,日产 轩逸经典 2016款 1.6 自动 XE+ 领先版,大连市,否,否,是,CDN0416A0058,"11.23"
166571,2008-05-13,16,16.7,"60",C,2024-12-18,5000,YL,马自达,马自达6,马自达 马自达6 2006款 2.0 手自一体 超豪华版,保定市,否,否,否,CMZ0120A0002,"20.98"
165304,2013-02-04,11,18.54,"60",C,2024-12-17,42000,YL,宝马,"5系",宝马 530Li 2013款 3.0 手自一体 领先型,合肥市,否,否,否,CBM0230A0048,"55.96"
167190,2012-04-11,12,12.6,"30",C,2024-12-17,19600,YL,丰田,RAV4,丰田 RAV4 2012款 2.0 自动 经典版,大连市,否,否,否,CFT1220A0029,"19.78"
167264,2014-12-26,10,14.4,"50",B,2024-12-17,29500,YL,丰田,卡罗拉,丰田 卡罗拉 2014款 1.6 无级 GL-i,大连市,否,否,否,CFT0716C0004,"12.78"
167254,2015-06-08,9,11.4,"80",B,2024-12-17,88800,YL,宝马,"5系",宝马 525Li 2014款 2.0T 手自一体 豪华设计套装,南昌市,否,否,否,CBM0220A0017,"49.96"
167209,2015-07-07,9,15.4,"50",C,2024-12-17,38000,YL,大众,捷达,大众 捷达 2015款 1.4TSI 双离合 质惠版运动型,大连市,否,否,否,CFV0114D0003,"12.08"
166738,2011-07-28,13,13.31,"50",D,2024-12-17,2800,YL,现代,伊兰特,现代 伊兰特-三厢 2011款 1.6 手动 GL 舒适型,大连市,否,否,否,CBH0216M0067,"8.98"
167284,2015-02-09,9,5.3,"60",D,2024-12-17,4500,YL,风神,A30,风神 A30 2014款 1.5 手自一体 智尚型,武汉市,否,否,是,CDF0415A0001,"7.97"
166842,2021-08-03,3,4.6,"50",B,2024-12-16,94500,YL,大众,迈腾,大众 迈腾 2020款 2.0TSI 双离合 330TSI 领先型,成都市,否,否,否,CFV0620D0112,"21.99"
167149,2010-03-05,14,14.21,"30",D,2024-12-17,2100,YL,大众,捷达,大众 捷达 2008款 1.6 手动 GIF 前卫,大连市,否,否,否,CFV0116M0252,"8.78"
167272,2013-09-06,11,10.0,"50",B,2024-12-17,21000,YL,丰田,花冠,丰田 花冠EX 2013款 1.6 自动 卓越版,大连市,否,否,否,CFT0616A0021,"10.88"
167286,2015-08-21,9,4.03,"60",B,2024-12-17,18300,YL,日产,骐达,日产 骐达 2011款 1.6 手动 XE 舒适型,大连市,否,否,否,CDN0616M0090,"10.53"
167229,2011-11-28,13,6.91,"50",C,2024-12-17,15300,YL,丰田,花冠,丰田 花冠EX 2011款 1.6 自动 经典版,大连市,否,否,否,CFT0616A0015,"10.58"
167103,2009-05-26,15,11.56,"50",C,2024-12-17,9500,YL,日产,骐达,日产 骐达 2008款 1.6 自动 智能型,大连市,否,否,否,CDN0616A0029,"12.68"
167261,2019-09-11,5,1.52,"60",A,2024-12-17,47000,YL,丰田,卡罗拉,丰田 卡罗拉 2019款 1.2T 无级 运动版,红河哈尼族彝族自治州,否,否,否,CFT0712C0046,"13.68"
167224,2011-12-22,13,23.74,"50",D,2024-12-17,13000,YL,大众,宝来,大众 宝来 2011款 1.6 手动 时尚版,大连市,否,否,否,CFV0216M0060,"10.78"
167301,2018-11-21,6,4.63,"80",A,2024-12-17,46000,YL,现代,ix35,现代 ix35 2018款 2.0 手自一体 GLS 两驱智勇·畅享版,合肥市,否,否,否,CBH0720A0096,"13.99"
167136,2010-11-22,14,12.1,"50",B,2024-12-17,29000,YL,日产,轩逸,日产 轩逸 2009款 1.6 自动 XE 舒适版,大连市,否,否,否,CDN0416A0024,"13.48"
165644,2015-01-26,9,6.4,"80",B,2024-12-17,18700,YL,雪铁龙,C4,雪铁龙 C4L 2014款 1.6THP 手自一体 智驱版劲智型,昆明市,否,否,否,CDC0316A0006,"16.99"
167320,2011-04-07,13,24.11,"50",C,2024-12-17,13400,YL,马自达,马自达8,马自达 马自达8 2011款 2.3 手自一体 至尊版,大连市,否,否,否,CMZ0323A0002,"24.98"
164956,2017-09-05,7,24.38,"50",D,2024-12-17,180100,YL,丰田,普拉多,丰田 普拉多 2018款 3.5 手自一体 TX,大连市,否,否,是,CFT0535A0017,"47.98"
167048,2008-12-30,16,20.0,"0n",ull,2024-12-17,1500,YL,一汽,威志,一汽 威志-三厢 2008款 1.5 序列变速 旗舰型,长沙市,否,否,否,CTF0315R0001,"6.78"
167035,2010-04-26,14,20.0,"0n",ull,2024-12-17,1500,YL,奥迪,A6,奥迪 A6L 2010款 2.0TFSI 无级 标准型,长沙市,否,否,否,CFA0320C0011,"39.99"
166323,2013-07-10,11,15.99,"50",D,2024-12-17,17000,YL,现代,胜达,现代 新胜达 2013款 2.0T 手自一体 TOP 四驱顶级型7座,文山壮族苗族自治州,否,否,是,CBH1120A0003,"30.98"
167326,2013-12-25,11,7.74,"50",D,2024-12-17,3300,YL,一汽,森雅S80,一汽 森雅S80 2013款 1.5 手动 两驱都市时尚版7座,大连市,否,否,否,CJQ0615M0098,"6.99"
164229,2012-02-20,12,17.04,"60",C,2024-12-17,5000,YL,标致,"308",标致 308 2012款 1.6 手自一体 优尚型,珠海市,否,否,否,CSP0616A0001,"11.39"
164024,2009-01-12,15,13.0,"50",C,2024-12-17,9200,YL,丰田,卡罗拉,丰田 卡罗拉 2008款 1.8 手动 GLX-S 运动版,昆明市,否,否,否,CFT0718M0014,"16.58"
167275,2012-10-29,12,15.8,"60",B,2024-12-17,19500,YL,日产,轩逸,日产 轩逸 2012款 1.6 无级 XL 豪华版,武汉市,否,否,否,CDN0416C0002,"13.5"
166989,2010-11-19,14,8.0,"0n",ull,2024-12-17,2100,YL,标致,"307",标致 307-两厢 2010款 1.6 手动 舒适版,昆明市,否,否,否,CSP0116M0041,"10.38"
165545,2011-01-07,13,18.0,"60",D,2024-12-17,1500,YL,奔腾,B50,奔腾 B50 2009款 1.6 手自一体 豪华型,海口市,否,否,否,CBE0216A0001,"10.98"
166036,2016-03-02,8,12.6,"60",B,2024-12-17,4600,YL,风行,景逸,风行 景逸X5 2016款 1.6 手动 豪华型,武汉市,否,否,否,CDX0516M0041,"7.99"
166641,2010-09-19,14,8.29,"60",B,2024-12-17,32700,YL,丰田,RAV4,丰田 RAV4 2009款 2.4 自动 豪华版,大连市,否,否,否,CFT1224A0001,"24.68"
166982,2012-12-07,12,6.2,"30",D,2024-12-17,7900,YL,日产,阳光,日产 阳光 2012款 1.5 无级 XE 舒适版,北京市,否,否,是,CDN0215C0010,"9.28"
167239,2010-05-13,14,19.3,"60",C,2024-12-17,3500,YL,大众,宝来,大众 宝来 2008款 1.6 手动 时尚版,曲靖市,否,否,否,CFV0216M0041,"10.78"
165899,2011-11-29,13,14.2,"50",D,2024-12-18,3200,YL,现代,瑞纳,现代 瑞纳-三厢 2010款 1.4 手动 GS 舒适型,石家庄市,否,是,是,CBH0914M0002,"7.89"
167462,2017-03-01,7,10.2,"60",B,2024-12-17,19600,YL,风神,AX7,风神 AX7 2016款 2.0 手自一体 智悦型,武汉市,否,否,否,CDF0520A0007,"11.97"
167533,2011-03-09,13,22.0,"0n",ull,2024-12-17,800,YL,日产,轩逸,日产 轩逸 2009款 1.6 自动 XL 豪华天窗版,三亚市,否,否,否,CDN0416A0016,"14.58"
167552,2019-07-04,5,4.5,"60",B,2024-12-17,43500,YL,丰田,卡罗拉,丰田 卡罗拉 2017款 1.2T 无级 GL-i(改款),深圳市,否,否,否,CFT0712C0012,"12.98"
166121,2008-11-05,16,14.9,"60",C,2024-12-17,6100,YL,大众,迈腾,大众 迈腾 2007款 1.8TSI 手自一体 技术版,昆明市,否,否,否,CFV0618A0003,"22.98"
166372,2018-06-29,6,8.8,"50",D,2024-12-17,16000,YL,大众,捷达,大众 捷达 2019款 1.5 自动 梦想版时尚型,三亚市,否,否,是,CFV0115A0010,"9.68"
165981,2010-06-23,14,8.6,"60",C,2024-12-17,10000,YL,日产,逍客,日产 逍客 2010款 2.0 无级 20X FOUR 虎 四驱,昆明市,否,否,是,CDN0820C0018,"20.48"
165973,2013-04-08,11,18.0,"60",C,2024-12-17,20100,YL,大众,速腾,大众 速腾 2012款 1.4TSI 双离合 豪华版,昆明市,否,否,否,CFV0514D0011,"16.78"
167355,2011-08-23,13,17.1,"50",B,2024-12-18,20100,YL,大众,迈腾,大众 迈腾 2012款 2.0TSI 双离合 尊贵版,济南市,否,否,否,CFV0620D0013,"26.68"
167626,2010-04-07,14,25.0,"0n",ull,2024-12-17,800,YL,日产,轩逸,日产 轩逸 2009款 1.6 自动 XE 舒适版,海口市,否,否,否,CDN0416A0024,"13.48"
167623,2008-03-25,16,15.0,"0n",ull,2024-12-17,800,YL,日产,颐达,日产 颐达 2008款 1.6 手动 JE 智能型,海口市,否,否,否,CDN0516M0015,"11.68"
